Sample,X(ms) [05.01.2024 12:51:17 134 UTC],"firstHeater[%Q0.5]","secondHeater[%Q0.6]","thirdHeater[%Q0.7]"
9575,1704459153104.536706,1,1,1
9576,1704459153114.536588,1,1,1
9577,1704459153124.550016,1,1,1
9578,1704459153134.561109,1,1,1
9579,1704459153144.624801,1,1,1
9580,1704459153154.673955,1,1,1
9581,1704459153164.722318,1,1,1
9582,1704459153174.580535,1,1,1
9583,1704459153184.630701,1,1,1
9584,1704459153194.687230,1,1,1
9585,1704459153204.740733,1,1,1
9586,1704459153214.538435,1,1,1
9587,1704459153224.538438,1,1,1
9588,1704459153234.539392,1,1,1
9589,1704459153244.538823,1,1,1
9590,1704459153254.539437,1,1,1
9591,1704459153264.544529,1,1,1
9592,1704459153274.539542,1,1,1
9593,1704459153284.544774,1,1,1
9594,1704459153294.541751,0,0,0
9595,1704459153304.737701,0,0,0
9596,1704459153314.599063,0,0,0
9597,1704459153324.637397,0,0,0
9598,1704459153334.688626,0,0,0
9599,1704459153344.549217,0,0,0
9600,1704459153354.599313,0,0,0
9601,1704459153364.668926,0,0,0
9602,1704459153374.715776,0,0,0
9603,1704459153384.541431,0,0,0
9604,1704459153394.543127,0,0,0
9605,1704459153404.549121,0,0,0
9606,1704459153414.541188,0,0,0
9607,1704459153424.542383,0,0,0
9608,1704459153434.542285,0,0,0
9609,1704459153444.542257,0,0,0
9610,1704459153454.566345,0,0,0
9611,1704459153464.619056,0,0,0
9612,1704459153474.674472,0,0,0
9613,1704459153484.730931,0,0,0
9614,1704459153494.590690,0,0,0
9615,1704459153504.637059,0,0,0
9616,1704459153514.687677,0,0,0
9617,1704459153524.738985,0,0,0
9618,1704459153534.543200,0,0,0
9619,1704459153544.549735,0,0,0
9620,1704459153554.545760,0,0,0
9621,1704459153564.544240,0,0,0
9622,1704459153574.544112,0,0,0
9623,1704459153584.566185,0,0,0
9624,1704459153594.567550,0,0,0
9625,1704459153604.545742,0,0,0
9626,1704459153614.546726,0,0,0
9627,1704459153624.546809,0,0,0
9628,1704459153634.547923,0,0,0
9629,1704459153644.606195,0,0,0
9630,1704459153654.657433,0,0,0
9631,1704459153664.704574,0,0,0
9632,1704459153674.570204,0,0,0
9633,1704459153684.623256,0,0,0
9634,1704459153694.683221,0,0,0
9635,1704459153704.738457,0,0,0
9636,1704459153714.547121,0,0,0
9637,1704459153724.547063,0,0,0
9638,1704459153734.547556,0,0,0
9639,1704459153744.547058,0,0,0
9640,1704459153754.714134,0,0,0
9641,1704459153764.561319,0,0,0
9642,1704459153774.606937,0,0,0
9643,1704459153784.655871,0,0,0
9644,1704459153794.592725,1,1,1
9645,1704459153804.677537,1,1,1
9646,1704459153814.547896,1,1,1
9647,1704459153824.548970,1,1,1
9648,1704459153834.548882,1,1,1
9649,1704459153844.548875,1,1,1
9650,1704459153854.548907,1,1,1
9651,1704459153864.549050,1,1,1
9652,1704459153874.550295,1,1,1
9653,1704459153884.549946,1,1,1
9654,1704459153894.632734,1,1,1
9655,1704459153904.551123,1,1,1
9656,1704459153914.551436,1,1,1
9657,1704459153924.569603,1,1,1
9658,1704459153934.635248,1,1,1
9659,1704459153944.690985,1,1,1
9660,1704459153954.566073,1,1,1
9661,1704459153964.621389,1,1,1
9662,1704459153974.682667,1,1,1
9663,1704459153984.732433,1,1,1
9664,1704459153994.551906,1,1,1
9665,1704459154004.551738,1,1,1
9666,1704459154014.551851,1,1,1
9667,1704459154024.551913,1,1,1
9668,1704459154034.552056,1,1,1
9669,1704459154044.552770,1,1,1
9670,1704459154054.554195,1,1,1
9671,1704459154064.552865,1,1,1
9672,1704459154074.552817,1,1,1
9673,1704459154084.552769,1,1,1
9674,1704459154094.555817,1,1,1
9675,1704459154104.598891,1,1,1
9676,1704459154114.647033,1,1,1
9677,1704459154124.578357,1,1,1
9678,1704459154134.635977,1,1,1
9679,1704459154144.685272,1,1,1
9680,1704459154154.739116,1,1,1
9681,1704459154164.554752,1,1,1
9682,1704459154174.554644,1,1,1
9683,1704459154184.554977,1,1,1
9684,1704459154194.556623,1,1,1
9685,1704459154204.561184,1,1,1
9686,1704459154214.563290,1,1,1
9687,1704459154224.557411,1,1,1
9688,1704459154234.555931,1,1,1
9689,1704459154244.557306,1,1,1
9690,1704459154254.557759,1,1,1
9691,1704459154264.707573,1,1,1
9692,1704459154274.638926,1,1,1
9693,1704459154284.692810,1,1,1
9694,1704459154294.558330,0,0,0
9695,1704459154304.615720,0,0,0
9696,1704459154314.679983,0,0,0
9697,1704459154324.741691,0,0,0
9698,1704459154334.556556,0,0,0
9699,1704459154344.557410,0,0,0
9700,1704459154354.557532,0,0,0
9701,1704459154364.558807,0,0,0
9702,1704459154374.557567,0,0,0
9703,1704459154384.557449,0,0,0
9704,1704459154394.557412,0,0,0
9705,1704459154404.558416,0,0,0
9706,1704459154414.558519,0,0,0
9707,1704459154424.559112,0,0,0
9708,1704459154434.571297,0,0,0
9709,1704459154444.728004,0,0,0
9710,1704459154454.730701,0,0,0
9711,1704459154464.588557,0,0,0
9712,1704459154474.641639,0,0,0
9713,1704459154484.692216,0,0,0
9714,1704459154494.744406,0,0,0
9715,1704459154504.559462,0,0,0
9716,1704459154514.560346,0,0,0
9717,1704459154524.588010,0,0,0
9718,1704459154534.566101,0,0,0
9719,1704459154544.561776,0,0,0
9720,1704459154554.560456,0,0,0
9721,1704459154564.560849,0,0,0
9722,1704459154574.725300,0,0,0
9723,1704459154584.572926,0,0,0
9724,1704459154594.631458,0,0,0
9725,1704459154604.681645,0,0,0
9726,1704459154614.748082,0,0,0
9727,1704459154624.609003,0,0,0
9728,1704459154634.665041,0,0,0
9729,1704459154644.742929,0,0,0
9730,1704459154654.563715,0,0,0
9731,1704459154664.562576,0,0,0
9732,1704459154674.563860,0,0,0
9733,1704459154684.563362,0,0,0
9734,1704459154694.563695,0,0,0
9735,1704459154704.563888,0,0,0
9736,1704459154714.563429,0,0,0
9737,1704459154724.564654,0,0,0
9738,1704459154734.563414,0,0,0
9739,1704459154744.577853,0,0,0
9740,1704459154754.627930,0,0,0
9741,1704459154764.565956,0,0,0
9742,1704459154774.567130,0,0,0
9743,1704459154784.570038,0,0,0
9744,1704459154794.564580,1,1,1
9745,1704459154804.565705,1,1,1
9746,1704459154814.565637,1,1,1
9747,1704459154824.566842,1,1,1
9748,1704459154834.569269,1,1,1
9749,1704459154844.649281,1,1,1
9750,1704459154854.696202,1,1,1
9751,1704459154864.752520,1,1,1
9752,1704459154874.609464,1,1,1
9753,1704459154884.666723,1,1,1
9754,1704459154894.724224,1,1,1
9755,1704459154904.567392,1,1,1
9756,1704459154914.566513,1,1,1
9757,1704459154924.568469,1,1,1
9758,1704459154934.567399,1,1,1
9759,1704459154944.568774,1,1,1
9760,1704459154954.568345,1,1,1
9761,1704459154964.567116,1,1,1
9762,1704459154974.567088,1,1,1
9763,1704459154984.568132,1,1,1
9764,1704459154994.568044,1,1,1
9765,1704459155004.569219,1,1,1
9766,1704459155014.605900,1,1,1
9767,1704459155024.663320,1,1,1
9768,1704459155034.740658,1,1,1
9769,1704459155044.581822,1,1,1
9770,1704459155054.762584,1,1,1
9771,1704459155064.734714,1,1,1
9772,1704459155074.568945,1,1,1
9773,1704459155084.572113,1,1,1
9774,1704459155094.570022,1,1,1
9775,1704459155104.569974,1,1,1
9776,1704459155114.569866,1,1,1
9777,1704459155124.570089,1,1,1
9778,1704459155134.569941,1,1,1
9779,1704459155144.569904,1,1,1
9780,1704459155154.570938,1,1,1
9781,1704459155164.571692,1,1,1
9782,1704459155174.636155,1,1,1
9783,1704459155184.686542,1,1,1
9784,1704459155194.742960,1,1,1
9785,1704459155204.604583,1,1,1
9786,1704459155214.654178,1,1,1
9787,1704459155224.710206,1,1,1
9788,1704459155234.767796,1,1,1
9789,1704459155244.572122,1,1,1
9790,1704459155254.571843,1,1,1
9791,1704459155264.574060,1,1,1
9792,1704459155274.572840,1,1,1
9793,1704459155284.572722,1,1,1
9794,1704459155294.572675,0,0,0
9795,1704459155304.572707,0,0,0
9796,1704459155314.573040,0,0,0
9797,1704459155324.573714,0,0,0
9798,1704459155334.573686,0,0,0
9799,1704459155344.575261,0,0,0
9800,1704459155354.603396,0,0,0
9801,1704459155364.662410,0,0,0
9802,1704459155374.728316,0,0,0
9803,1704459155384.581663,0,0,0
9804,1704459155394.634104,0,0,0
9805,1704459155404.685613,0,0,0
9806,1704459155414.749555,0,0,0
9807,1704459155424.574759,0,0,0
9808,1704459155434.575744,0,0,0
9809,1704459155444.575606,0,0,0
9810,1704459155454.576490,0,0,0
9811,1704459155464.575651,0,0,0
9812,1704459155474.575523,0,0,0
9813,1704459155484.575585,0,0,0
9814,1704459155494.589193,0,0,0
9815,1704459155504.647775,0,0,0
9816,1704459155514.694576,0,0,0
9817,1704459155524.749291,0,0,0
9818,1704459155534.616734,0,0,0
9819,1704459155544.577663,0,0,0
9820,1704459155554.576554,0,0,0
9821,1704459155564.577939,0,0,0
9822,1704459155574.579023,0,0,0
9823,1704459155584.586119,0,0,0
9824,1704459155594.579198,0,0,0
9825,1704459155604.579140,0,0,0
9826,1704459155614.579203,0,0,0
9827,1704459155624.579105,0,0,0
9828,1704459155634.611378,0,0,0
9829,1704459155644.664550,0,0,0
9830,1704459155654.714096,0,0,0
9831,1704459155664.581138,0,0,0
9832,1704459155674.631736,0,0,0
9833,1704459155684.686862,0,0,0
9834,1704459155694.748119,0,0,0
9835,1704459155704.580547,0,0,0
9836,1704459155714.580539,0,0,0
9837,1704459155724.579480,0,0,0
9838,1704459155734.580875,0,0,0
9839,1704459155744.580927,0,0,0
9840,1704459155754.580619,0,0,0
9841,1704459155764.580471,0,0,0
9842,1704459155774.580453,0,0,0
9843,1704459155784.580476,0,0,0
9844,1704459155794.581540,0,0,0
9845,1704459155804.594807,1,1,1
9846,1704459155814.646437,1,1,1
9847,1704459155825.003579,1,1,1
9848,1704459155834.753352,1,1,1
9849,1704459155844.609895,1,1,1
9850,1704459155854.668478,1,1,1
9851,1704459155864.733692,1,1,1
9852,1704459155874.778589,1,1,1
9853,1704459155884.582163,1,1,1
9854,1704459155894.583217,1,1,1
9855,1704459155904.771212,1,1,1
9856,1704459155914.583242,1,1,1
9857,1704459155924.583184,1,1,1
9858,1704459155934.583176,1,1,1
9859,1704459155944.583289,1,1,1
9860,1704459155954.583281,1,1,1
9861,1704459155964.584336,1,1,1
9862,1704459155974.584498,1,1,1
9863,1704459155984.585823,1,1,1
9864,1704459155994.584603,1,1,1
9865,1704459156004.584756,1,1,1
9866,1704459156014.588556,1,1,1
9867,1704459156024.649583,1,1,1
9868,1704459156034.716070,1,1,1
9869,1704459156044.759934,1,1,1
9870,1704459156054.623591,1,1,1
9871,1704459156064.698554,1,1,1
9872,1704459156074.733552,1,1,1
9873,1704459156084.586078,1,1,1
9874,1704459156094.586561,1,1,1
9875,1704459156104.586253,1,1,1
9876,1704459156114.590012,1,1,1
9877,1704459156124.586107,1,1,1
9878,1704459156134.587021,1,1,1
9879,1704459156144.587184,1,1,1
9880,1704459156154.587277,1,1,1
9881,1704459156164.587650,1,1,1
9882,1704459156174.631344,1,1,1
9883,1704459156184.588296,1,1,1
9884,1704459156194.637841,1,1,1
9885,1704459156204.685863,1,1,1
9886,1704459156214.753954,1,1,1
9887,1704459156224.607241,1,1,1
9888,1704459156234.660944,1,1,1
9889,1704459156244.711962,1,1,1
9890,1704459156254.768360,1,1,1
9891,1704459156264.588966,1,1,1
9892,1704459156274.589088,1,1,1
9893,1704459156284.588850,1,1,1
9894,1704459156294.588943,1,1,1
9895,1704459156304.589947,0,0,0
9896,1704459156314.590070,0,0,0
9897,1704459156324.590092,0,0,0
9898,1704459156334.589974,0,0,0
9899,1704459156344.590077,0,0,0
9900,1704459156354.590941,0,0,0
9901,1704459156364.591504,0,0,0
9902,1704459156374.644346,0,0,0
9903,1704459156384.700945,0,0,0
9904,1704459156394.744689,0,0,0
9905,1704459156404.614146,0,0,0
9906,1704459156414.665926,0,0,0
9907,1704459156424.719950,0,0,0
9908,1704459156434.783912,0,0,0
9909,1704459156444.594249,0,0,0
9910,1704459156454.594291,0,0,0
9911,1704459156464.594734,0,0,0
9912,1704459156474.593184,0,0,0
9913,1704459156484.592234,0,0,0
9914,1704459156494.594240,0,0,0
9915,1704459156504.594273,0,0,0
9916,1704459156514.642977,0,0,0
9917,1704459156524.594338,0,0,0
9918,1704459156534.594190,0,0,0
9919,1704459156544.649606,0,0,0
9920,1704459156554.638498,0,0,0
9921,1704459156564.693443,0,0,0
9922,1704459156574.742608,0,0,0
9923,1704459156584.602097,0,0,0
9924,1704459156594.658174,0,0,0
9925,1704459156604.710365,0,0,0
9926,1704459156614.763136,0,0,0
9927,1704459156624.595784,0,0,0
9928,1704459156634.594594,0,0,0
9929,1704459156644.594837,0,0,0
9930,1704459156654.608225,0,0,0
9931,1704459156664.718504,0,0,0
9932,1704459156674.772027,0,0,0
9933,1704459156684.633960,0,0,0
9934,1704459156694.595531,0,0,0
9935,1704459156704.599861,0,0,0
9936,1704459156714.617867,0,0,0
9937,1704459156724.597852,0,0,0
9938,1704459156734.597404,0,0,0
9939,1704459156744.596785,0,0,0
9940,1704459156754.596917,0,0,0
9941,1704459156764.597721,0,0,0
9942,1704459156774.597603,0,0,0
9943,1704459156784.598628,0,0,0
9944,1704459156794.653884,0,0,0
9945,1704459156804.699983,1,1,1
9946,1704459156814.753946,1,1,1
9947,1704459156824.606903,1,1,1
9948,1704459156834.665024,1,1,1
9949,1704459156844.714780,1,1,1
9950,1704459156854.779494,1,1,1
9951,1704459156864.598517,1,1,1
9952,1704459156874.598519,1,1,1
9953,1704459156884.599483,1,1,1
9954,1704459156894.599355,1,1,1
9955,1704459156904.599408,1,1,1
9956,1704459156914.599470,1,1,1
9957,1704459156924.601697,1,1,1
9958,1704459156934.603853,1,1,1
9959,1704459156944.600549,1,1,1
9960,1704459156954.600391,1,1,1
9961,1704459156964.646029,1,1,1
9962,1704459156974.695805,1,1,1
9963,1704459156984.603825,1,1,1
9964,1704459156994.602415,1,1,1
9965,1704459157004.602177,1,1,1
9966,1704459157014.604513,1,1,1
9967,1704459157024.691068,1,1,1
9968,1704459157034.602795,1,1,1
9969,1704459157044.603138,1,1,1
9970,1704459157054.624450,1,1,1
9971,1704459157064.654269,1,1,1
9972,1704459157074.683466,1,1,1
9973,1704459157084.759271,1,1,1
9974,1704459157094.641622,1,1,1
9975,1704459157104.704603,1,1,1
9976,1704459157114.753637,1,1,1
9977,1704459157124.603187,1,1,1
9978,1704459157134.606907,1,1,1
9979,1704459157144.603202,1,1,1
9980,1704459157154.603254,1,1,1
9981,1704459157164.619137,1,1,1
9982,1704459157174.604201,1,1,1
9983,1704459157184.604123,1,1,1
9984,1704459157194.606570,1,1,1
9985,1704459157204.604098,1,1,1
9986,1704459157214.604140,1,1,1
9987,1704459157224.605385,1,1,1
9988,1704459157234.606840,1,1,1
9989,1704459157244.667997,1,1,1
9990,1704459157254.737099,1,1,1
9991,1704459157264.804919,1,1,1
9992,1704459157274.622870,1,1,1
9993,1704459157284.674549,1,1,1
9994,1704459157294.740575,1,1,1
9995,1704459157304.606316,0,0,0
9996,1704459157314.605978,0,0,0
9997,1704459157324.606010,0,0,0
9998,1704459157334.606002,0,0,0
9999,1704459157344.606997,0,0,0
10000,1704459157354.607550,0,0,0
10001,1704459157364.608164,0,0,0
10002,1704459157374.607354,0,0,0
10003,1704459157384.608459,0,0,0
10004,1704459157394.657664,0,0,0
10005,1704459157404.721917,0,0,0
10006,1704459157414.764118,0,0,0
10007,1704459157424.622535,0,0,0
10008,1704459157434.672501,0,0,0
10009,1704459157444.724731,0,0,0
10010,1704459157454.775900,0,0,0
10011,1704459157464.608949,0,0,0
10012,1704459157474.609001,0,0,0
10013,1704459157484.609044,0,0,0
10014,1704459157494.608916,0,0,0
10015,1704459157504.609980,0,0,0
10016,1704459157514.609973,0,0,0
10017,1704459157524.609845,0,0,0
10018,1704459157534.612222,0,0,0
10019,1704459157544.611553,0,0,0
10020,1704459157554.613369,0,0,0
10021,1704459157564.810351,0,0,0
10022,1704459157574.610809,0,0,0
10023,1704459157584.611432,0,0,0
10024,1704459157594.612677,0,0,0
10025,1704459157604.610776,0,0,0
10026,1704459157614.610878,0,0,0
10027,1704459157624.610861,0,0,0
10028,1704459157634.611855,0,0,0
10029,1704459157644.611867,0,0,0
10030,1704459157654.611699,0,0,0
10031,1704459157664.612824,0,0,0
10032,1704459157674.614389,0,0,0
10033,1704459157684.656490,0,0,0
10034,1704459157694.618632,0,0,0
10035,1704459157704.721106,0,0,0
10036,1704459157714.743912,0,0,0
10037,1704459157724.856355,0,0,0
10038,1704459157734.614704,0,0,0
10039,1704459157744.613664,0,0,0
10040,1704459157754.613807,0,0,0
10041,1704459157764.613769,0,0,0
10042,1704459157774.613992,0,0,0
10043,1704459157784.613804,0,0,0
10044,1704459157794.614728,0,0,0
10045,1704459157804.614801,1,1,1
10046,1704459157814.646352,1,1,1
10047,1704459157824.614796,1,1,1
10048,1704459157834.838437,1,1,1
10049,1704459157844.668060,1,1,1
10050,1704459157854.720802,1,1,1
10051,1704459157864.773523,1,1,1
10052,1704459157874.638913,1,1,1
10053,1704459157884.691514,1,1,1
10054,1704459157894.741891,1,1,1
10055,1704459157904.819839,1,1,1
10056,1704459157914.616610,1,1,1
10057,1704459157924.616563,1,1,1
10058,1704459157934.617196,1,1,1
10059,1704459157944.703731,1,1,1
10060,1704459157954.756963,1,1,1
10061,1704459157964.911205,1,1,1
10062,1704459157974.697496,1,1,1
10063,1704459157984.749045,1,1,1
10064,1704459157994.800895,1,1,1
10065,1704459158004.618535,1,1,1
10066,1704459158014.618828,1,1,1
10067,1704459158024.617478,1,1,1
10068,1704459158034.618412,1,1,1
10069,1704459158044.618565,1,1,1
10070,1704459158054.618507,1,1,1
10071,1704459158064.618570,1,1,1
10072,1704459158074.619474,1,1,1
10073,1704459158084.619606,1,1,1
10074,1704459158094.619569,1,1,1
10075,1704459158104.619491,1,1,1
10076,1704459158114.637187,1,1,1
10077,1704459158124.696901,1,1,1
10078,1704459158134.741487,1,1,1
10079,1704459158144.642133,1,1,1
10080,1704459158154.656813,1,1,1
10081,1704459158164.720835,1,1,1
10082,1704459158174.784517,1,1,1
10083,1704459158184.622556,1,1,1
10084,1704459158194.622889,1,1,1
10085,1704459158204.656294,1,1,1
10086,1704459158214.622102,1,1,1
10087,1704459158224.622806,1,1,1
10088,1704459158234.622838,1,1,1
10089,1704459158244.622760,1,1,1
10090,1704459158254.622803,1,1,1
10091,1704459158264.674342,1,1,1
10092,1704459158274.740739,1,1,1
10093,1704459158284.773944,1,1,1
10094,1704459158294.624596,1,1,1
10095,1704459158304.622264,0,0,0
10096,1704459158314.623518,0,0,0
10097,1704459158324.623601,0,0,0
10098,1704459158334.623122,0,0,0
10099,1704459158344.623385,0,0,0
10100,1704459158354.636873,0,0,0
10101,1704459158364.623250,0,0,0
10102,1704459158374.624855,0,0,0
10103,1704459158384.627963,0,0,0
10104,1704459158394.625471,0,0,0
10105,1704459158404.660990,0,0,0
10106,1704459158414.724642,0,0,0
10107,1704459158424.773967,0,0,0
10108,1704459158434.638645,0,0,0
10109,1704459158444.688321,0,0,0
10110,1704459158454.759226,0,0,0
10111,1704459158464.810685,0,0,0
10112,1704459158474.625210,0,0,0
10113,1704459158484.625382,0,0,0
10114,1704459158494.626206,0,0,0
10115,1704459158504.626018,0,0,0
10116,1704459158514.810156,0,0,0
10117,1704459158524.627626,0,0,0
10118,1704459158534.632588,0,0,0
10119,1704459158544.715546,0,0,0
10120,1704459158554.627613,0,0,0
10121,1704459158564.627606,0,0,0
10122,1704459158574.678944,0,0,0
10123,1704459158584.669890,0,0,0
10124,1704459158594.720697,0,0,0
10125,1704459158604.628026,0,0,0
10126,1704459158614.628038,0,0,0
10127,1704459158624.628011,0,0,0
10128,1704459158634.628123,0,0,0
10129,1704459158644.636481,0,0,0
10130,1704459158654.627958,0,0,0
10131,1704459158664.629152,0,0,0
10132,1704459158674.628944,0,0,0
10133,1704459158684.629237,0,0,0
10134,1704459158694.630211,0,0,0
10135,1704459158704.630364,0,0,0
10136,1704459158714.644192,0,0,0
10137,1704459158724.707303,0,0,0
10138,1704459158734.752130,0,0,0
10139,1704459158744.813708,0,0,0
10140,1704459158754.665913,0,0,0
10141,1704459158764.630098,0,0,0
10142,1704459158774.635200,0,0,0
10143,1704459158784.635663,0,0,0
10144,1704459158794.634654,0,0,0
10145,1704459158804.631350,1,1,1
10146,1704459158814.799788,1,1,1
10147,1704459158824.634230,1,1,1
10148,1704459158834.937612,1,1,1
10149,1704459158844.770470,1,1,1
10150,1704459158854.785060,1,1,1
10151,1704459158864.643817,1,1,1
10152,1704459158874.698292,1,1,1
10153,1704459158884.758277,1,1,1
10154,1704459158894.921966,1,1,1
10155,1704459158904.632796,1,1,1
10156,1704459158914.633770,1,1,1
10157,1704459158924.659181,1,1,1
10158,1704459158934.632723,1,1,1
10159,1704459158944.633287,1,1,1
10160,1704459158954.719611,1,1,1
10161,1704459158964.731125,1,1,1
10162,1704459158974.791360,1,1,1
10163,1704459158984.653113,1,1,1
10164,1704459158994.694994,1,1,1
10165,1704459159004.829048,1,1,1
10166,1704459159014.635427,1,1,1
10167,1704459159024.634789,1,1,1
10168,1704459159034.634591,1,1,1
10169,1704459159044.645884,1,1,1
10170,1704459159054.634706,1,1,1
10171,1704459159064.634698,1,1,1
10172,1704459159074.636464,1,1,1
10173,1704459159084.636797,1,1,1
10174,1704459159094.949626,1,1,1
10175,1704459159104.803564,1,1,1
10176,1704459159114.647754,1,1,1
10177,1704459159124.829037,1,1,1
10178,1704459159134.766001,1,1,1
10179,1704459159144.814915,1,1,1
10180,1704459159154.638136,1,1,1
10181,1704459159164.636535,1,1,1
10182,1704459159174.636608,1,1,1
10183,1704459159184.636580,1,1,1
10184,1704459159194.638837,1,1,1
10185,1704459159204.638999,1,1,1
10186,1704459159214.638911,1,1,1
10187,1704459159224.637611,1,1,1
10188,1704459159234.638075,1,1,1
10189,1704459159244.639119,1,1,1
10190,1704459159254.653799,1,1,1
10191,1704459159264.706019,1,1,1
10192,1704459159274.756346,1,1,1
10193,1704459159284.807444,1,1,1
10194,1704459159294.670870,1,1,1
10195,1704459159304.720666,0,0,0
10196,1704459159314.773057,0,0,0
10197,1704459159324.827632,0,0,0
10198,1704459159334.639461,0,0,0
10199,1704459159344.639393,0,0,0
10200,1704459159354.639606,0,0,0
10201,1704459159364.640350,0,0,0
10202,1704459159374.640743,0,0,0
10203,1704459159384.642238,0,0,0
10204,1704459159394.640327,0,0,0
10205,1704459159404.653214,0,0,0
10206,1704459159414.736262,0,0,0
10207,1704459159424.759478,0,0,0
10208,1704459159434.809314,0,0,0
10209,1704459159444.668792,0,0,0
10210,1704459159454.818375,0,0,0
10211,1704459159464.641486,0,0,0
10212,1704459159474.642310,0,0,0
10213,1704459159484.643053,0,0,0
10214,1704459159494.643477,0,0,0
10215,1704459159504.642277,0,0,0
10216,1704459159514.642229,0,0,0
10217,1704459159524.643344,0,0,0
10218,1704459159534.643166,0,0,0
10219,1704459159544.643258,0,0,0
10220,1704459159554.643160,0,0,0
10221,1704459159564.643694,0,0,0
10222,1704459159574.693269,0,0,0
10223,1704459159584.752242,0,0,0
10224,1704459159594.799904,0,0,0
10225,1704459159604.667929,0,0,0
10226,1704459159614.715601,0,0,0
10227,1704459159624.768372,0,0,0
10228,1704459159634.819721,0,0,0
10229,1704459159644.645166,0,0,0
10230,1704459159654.646430,0,0,0
10231,1704459159664.645922,0,0,0
10232,1704459159674.645263,0,0,0
10233,1704459159684.658320,0,0,0
10234,1704459159694.646430,0,0,0
10235,1704459159704.646873,0,0,0
10236,1704459159714.647757,0,0,0
10237,1704459159724.646647,0,0,0
10238,1704459159734.769210,0,0,0
10239,1704459159744.821460,0,0,0
10240,1704459159754.682091,0,0,0
10241,1704459159764.738489,0,0,0
10242,1704459159774.799155,0,0,0
10243,1704459159784.649707,0,0,0
10244,1704459159794.813948,0,0,0
10245,1704459159804.671283,1,1,1
10246,1704459159814.723122,1,1,1
10247,1704459159824.773209,1,1,1
10248,1704459159834.841860,1,1,1
10249,1704459159844.682704,1,1,1
10250,1704459159854.742698,1,1,1
10251,1704459159864.802032,1,1,1
10252,1704459159874.851227,1,1,1
10253,1704459159884.648900,1,1,1
10254,1704459159894.649052,1,1,1
10255,1704459159904.649005,1,1,1
10256,1704459159914.648977,1,1,1
10257,1704459159924.650121,1,1,1
10258,1704459159934.650254,1,1,1
10259,1704459159944.651599,1,1,1
10260,1704459159954.651902,1,1,1
10261,1704459159964.772340,1,1,1
10262,1704459159974.761041,1,1,1
10263,1704459159984.805497,1,1,1
10264,1704459159994.663072,1,1,1
10265,1704459160004.741342,1,1,1
10266,1704459160014.799323,1,1,1
10267,1704459160024.916355,1,1,1
10268,1704459160034.661739,1,1,1
10269,1704459160044.658816,1,1,1
10270,1704459160054.651826,1,1,1
10271,1704459160064.810295,1,1,1
10272,1704459160074.820637,1,1,1
10273,1704459160084.657303,1,1,1
10274,1704459160094.720574,1,1,1
10275,1704459160104.927765,1,1,1
10276,1704459160114.831808,1,1,1
10277,1704459160124.692418,1,1,1
10278,1704459160134.747113,1,1,1
10279,1704459160144.655534,1,1,1
10280,1704459160154.655657,1,1,1
10281,1704459160164.654958,1,1,1
10282,1704459160174.653728,1,1,1
10283,1704459160184.655073,1,1,1
10284,1704459160194.653732,1,1,1
10285,1704459160204.774151,1,1,1
10286,1704459160214.828315,1,1,1
10287,1704459160224.654782,1,1,1
10288,1704459160234.654714,1,1,1
10289,1704459160244.654556,1,1,1
10290,1704459160254.654618,1,1,1
10291,1704459160264.654801,1,1,1
10292,1704459160274.655645,1,1,1
10293,1704459160284.656259,1,1,1
10294,1704459160294.656231,1,1,1
10295,1704459160304.657205,0,0,0
10296,1704459160314.656286,0,0,0
10297,1704459160324.676025,0,0,0
10298,1704459160334.766237,0,0,0
10299,1704459160344.817015,0,0,0
10300,1704459160354.690860,0,0,0
10301,1704459160364.735697,0,0,0
10302,1704459160374.790382,0,0,0
10303,1704459160384.843093,0,0,0
10304,1704459160394.657697,0,0,0
10305,1704459160404.658281,0,0,0
10306,1704459160414.659446,0,0,0
10307,1704459160424.657514,0,0,0
10308,1704459160434.659140,0,0,0
10309,1704459160444.658471,0,0,0
10310,1704459160454.658333,0,0,0
10311,1704459160464.658405,0,0,0
10312,1704459160474.658688,0,0,0
10313,1704459160484.659071,0,0,0
10314,1704459160494.659865,0,0,0
10315,1704459160504.688331,0,0,0
10316,1704459160514.740281,0,0,0
10317,1704459160524.793784,0,0,0
10318,1704459160534.847236,0,0,0
10319,1704459160544.679434,0,0,0
10320,1704459160554.660290,0,0,0
10321,1704459160564.660363,0,0,0
10322,1704459160574.660315,0,0,0
10323,1704459160584.661710,0,0,0
10324,1704459160594.661362,0,0,0
10325,1704459160604.660934,0,0,0
10326,1704459160614.661717,0,0,0
10327,1704459160624.661590,0,0,0
10328,1704459160634.661632,0,0,0
10329,1704459160644.688375,0,0,0
10330,1704459160654.743100,0,0,0
10331,1704459160664.801011,0,0,0
10332,1704459160674.848151,0,0,0
10333,1704459160684.715826,0,0,0
10334,1704459160694.771903,0,0,0
10335,1704459160704.826458,0,0,0
10336,1704459160714.662402,0,0,0
10337,1704459160724.676291,0,0,0
10338,1704459160734.663389,0,0,0
10339,1704459160744.663361,0,0,0
10340,1704459160754.663254,0,0,0
10341,1704459160764.663346,0,0,0
10342,1704459160774.667055,0,0,0
10343,1704459160784.664403,0,0,0
10344,1704459160794.665026,0,0,0
10345,1704459160804.664568,0,0,0
10346,1704459160814.666554,1,1,1
10347,1704459160824.703716,1,1,1
