Sample,X(ms) [05.01.2024 13:09:18 410 UTC],"firstHeater[%Q0.5]","secondHeater[%Q0.6]","thirdHeater[%Q0.7]"
8648,1704460236465.233876,1,1,0
8649,1704460236475.232075,1,1,0
8650,1704460236485.232508,1,1,0
8651,1704460236495.363196,1,1,0
8652,1704460236505.402492,1,1,0
8653,1704460236515.384010,1,1,0
8654,1704460236525.236846,1,1,0
8655,1704460236535.231969,1,1,0
8656,1704460236545.231951,1,1,0
8657,1704460236555.231964,1,1,0
8658,1704460236565.231996,1,1,0
8659,1704460236575.232860,1,0,0
8660,1704460236585.232041,1,0,0
8661,1704460236595.232805,1,0,0
8662,1704460236605.258826,1,0,0
8663,1704460236615.332196,1,0,0
8664,1704460236625.371582,1,0,0
8665,1704460236635.423713,1,0,0
8666,1704460236645.282861,1,0,0
8667,1704460236655.331635,1,0,0
8668,1704460236665.391990,1,0,0
8669,1704460236675.234287,1,0,0
8670,1704460236685.235211,1,0,0
8671,1704460236695.244100,1,0,0
8672,1704460236705.233873,1,0,0
8673,1704460236715.235188,1,0,0
8674,1704460236725.235020,1,0,0
8675,1704460236735.234852,1,0,0
8676,1704460236745.234925,1,0,0
8677,1704460236755.234827,1,0,0
8678,1704460236765.236112,1,0,0
8679,1704460236775.236274,1,0,0
8680,1704460236785.237489,1,0,0
8681,1704460236795.289699,1,0,0
8682,1704460236805.336369,1,0,0
8683,1704460236815.394050,1,0,0
8684,1704460236825.256644,1,0,0
8685,1704460236835.318473,1,0,0
8686,1704460236845.379189,1,0,0
8687,1704460236855.447309,1,0,0
8688,1704460236865.239031,1,0,0
8689,1704460236875.240326,1,0,0
8690,1704460236885.241751,1,0,0
8691,1704460236895.298279,1,0,0
8692,1704460236905.351672,1,0,0
8693,1704460236915.413781,1,0,0
8694,1704460236925.272969,1,0,0
8695,1704460236935.339326,1,0,0
8696,1704460236945.396836,1,0,0
8697,1704460236955.238301,1,0,0
8698,1704460236965.237883,1,0,0
8699,1704460236975.237574,1,0,0
8700,1704460236985.238669,1,0,0
8701,1704460236995.241146,1,0,0
8702,1704460237005.238603,1,0,0
8703,1704460237015.238606,1,0,0
8704,1704460237025.240602,1,0,0
8705,1704460237035.240023,1,0,0
8706,1704460237045.260424,1,0,0
8707,1704460237055.242753,1,0,0
8708,1704460237065.262202,1,0,0
8709,1704460237075.323549,1,1,0
8710,1704460237085.372985,1,1,0
8711,1704460237095.425085,1,1,0
8712,1704460237105.292528,1,1,0
8713,1704460237115.341122,1,1,0
8714,1704460237125.401017,1,1,0
8715,1704460237135.241860,1,1,0
8716,1704460237145.336340,1,1,0
8717,1704460237155.240913,1,1,0
8718,1704460237165.242108,1,1,0
8719,1704460237175.241960,1,1,0
8720,1704460237185.243425,1,1,0
8721,1704460237195.436951,1,1,0
8722,1704460237205.271272,1,1,0
8723,1704460237215.320808,1,1,0
8724,1704460237225.535994,1,1,0
8725,1704460237235.432542,1,1,0
8726,1704460237245.242458,1,1,0
8727,1704460237255.242360,1,1,0
8728,1704460237265.242463,1,1,0
8729,1704460237275.243427,1,1,0
8730,1704460237285.242257,1,1,0
8731,1704460237295.244423,1,1,0
8732,1704460237305.243524,1,1,0
8733,1704460237315.243406,1,1,0
8734,1704460237325.243389,1,1,0
8735,1704460237335.244924,1,1,0
8736,1704460237345.250907,1,1,0
