Sample,X(ms) [11.01.2024 13:40:15 023 UTC],"ExecutePWM_DB.I_furnancePower","ExecutePWM_DB.I_tempSetPoint","ExecutePWM_DB.tempAfterScaled","ExecutePWM_DB.I_flowSetPoint","ExecutePWM_DB.flowFlow"
389,1704980439407.656884,36.0516471862793,30,38.4382247924805,2,2
390,1704980439707.676928,36.0516471862793,30,38.2204856872559,2,2
391,1704980440007.658470,39.9740333557129,30,37.9926223754883,2,2.00999999046326
392,1704980440307.655422,39.9740333557129,30,37.7546310424805,2,2.00999999046326
393,1704980440607.655702,39.9740333557129,30,37.3697929382324,2,2.01999998092651
394,1704980440907.648764,43.9820365905762,30,37.0963554382324,2,2.01999998092651
395,1704980441207.651102,43.9820365905762,30,36.8077278137207,2,2.01999998092651
396,1704980441507.661582,43.9820365905762,30,36.4988403320313,2,2.01999998092651
397,1704980441807.648902,43.9820365905762,30,36.1697044372559,2,2.01999998092651
398,1704980442107.663408,47.9940147399902,30,35.6481513977051,2,2.00999999046326
399,1704980442407.654124,47.9940147399902,30,35.2835655212402,2,2.00999999046326
400,1704980442707.656484,47.9940147399902,30,34.9189834594727,2,2
401,1704980443007.652408,52.7047691345215,30,34.5493354797363,2,2.00999999046326
402,1704980443307.652955,52.7047691345215,30,34.0075225830078,2,2.00999999046326
403,1704980443607.689110,52.7047691345215,30,33.6530685424805,2,2.00999999046326
404,1704980443907.654942,56.8052520751953,30,33.3188667297363,2,2.00999999046326
405,1704980444207.655008,56.8052520751953,30,32.9998550415039,2,2.00999999046326
406,1704980444507.659604,56.8052520751953,30,32.6960372924805,2,2.00999999046326
407,1704980444807.669884,56.8052520751953,30,32.2706871032715,2,2.00999999046326
408,1704980445107.655822,58.6216850280762,30,32.0225715637207,2,2
409,1704980445407.650324,58.6216850280762,30,31.7947044372559,2,2
410,1704980445707.652622,58.6216850280762,30,31.5921592712402,2,2
411,1704980446007.662568,58.369026184082,30,31.3389759063721,2,2
412,1704980446307.677310,58.369026184082,30,31.2022571563721,2,1.99000000953674
413,1704980446607.647204,58.369026184082,30,31.090856552124,2,1.99000000953674
414,1704980446907.686462,56.1549263000488,30,30.9997100830078,2,1.99000000953674
415,1704980447207.651795,56.1549263000488,30,30.923755645752,2,1.99000000953674
416,1704980447507.650408,56.1549263000488,30,30.8275451660156,2,1.99000000953674
417,1704980447807.652862,56.1549263000488,30,30.7667827606201,2,1.99000000953674
418,1704980448107.677697,53.2301597595215,30,30.7009544372559,2,1.99000000953674
419,1704980448407.653644,53.2301597595215,30,30.6401920318604,2,1.99000000953674
420,1704980448707.654822,53.2301597595215,30,30.5642356872559,2,1.99000000953674
421,1704980449007.655862,51.7177810668945,30,30.5287895202637,2,1.9799998998642
422,1704980449307.695395,51.7177810668945,30,30.5034732818604,2,1.99000000953674
423,1704980449607.658364,51.7177810668945,30,30.5034732818604,2,1.99000000953674
424,1704980449907.651657,50.4299621582031,30,30.5237274169922,2,1.99000000953674
425,1704980450207.667084,50.4299621582031,30,30.6148719787598,2,1.99000000953674
426,1704980450507.658710,50.4299621582031,30,30.706018447876,2,1.99000000953674
427,1704980450807.654702,50.4299621582031,30,30.8123569488525,2,1.99000000953674
428,1704980451107.656182,47.1987648010254,30,30.923755645752,2,1.99000000953674
429,1704980451407.655248,47.1987648010254,30,31.1009826660156,2,1.9799998998642
430,1704980451707.683297,47.1987648010254,30,31.2225131988525,2,1.9799998998642
431,1704980452007.654497,43.1766624450684,30,31.3541660308838,2,1.99000000953674
432,1704980452307.654542,43.1766624450684,30,31.4807586669922,2,1.9799998998642
433,1704980452607.658835,43.1766624450684,30,31.6022853851318,2,1.9799998998642
434,1704980452907.654150,40.3351707458496,30,31.7795143127441,2,1.99000000953674
435,1704980453207.654635,40.3351707458496,30,31.9010410308838,2,1.99000000953674
436,1704980453507.658310,40.3351707458496,30,32.0225715637207,2,1.9799998998642
437,1704980453807.650702,40.3351707458496,30,32.154224395752,2,1.99000000953674
438,1704980454107.681830,38.4718856811523,30,32.3466415405273,2,1.99000000953674
439,1704980454407.655795,38.4718856811523,30,32.4833602905273,2,1.99000000953674
440,1704980454707.694084,38.4718856811523,30,32.6200790405273,2,1.99000000953674
441,1704980455007.701822,36.5209884643555,30,32.7618637084961,2,1.99000000953674
442,1704980455307.653835,36.5209884643555,30,32.9036483764648,2,1.99000000953674
443,1704980455607.657835,36.5209884643555,30,33.111255645752,2,1.99000000953674
444,1704980455907.664995,34.3130416870117,30,33.247974395752,2,1.99000000953674
445,1704980456207.656750,34.3130416870117,30,33.384693145752,2,1.99000000953674
446,1704980456507.652795,34.3130416870117,30,33.5112838745117,2,1.99000000953674
447,1704980456807.673982,34.3130416870117,30,33.6935768127441,2,1.99000000953674
448,1704980457107.657270,32.4962921142578,30,33.8100395202637,2,1.99000000953674
449,1704980457407.658342,32.4962921142578,30,33.9214401245117,2,1.99000000953674
450,1704980457707.653937,32.4962921142578,30,34.0227127075195,2,1.99000000953674
451,1704980458007.720510,31.2674140930176,30,34.1087951660156,2,1.99000000953674
452,1704980458307.656070,31.2674140930176,30,34.205005645752,2,1.99000000953674
453,1704980458607.680190,31.2674140930176,30,34.2353897094727,2,1.9799998998642
454,1704980458907.660230,31.1474437713623,30,34.2505798339844,2,1.99000000953674
455,1704980459207.668564,31.1474437713623,30,34.2455139160156,2,1.99000000953674
456,1704980459507.670622,31.1474437713623,30,34.2100715637207,2,1.99000000953674
457,1704980459807.663470,31.1474437713623,30,34.1746253967285,2,1.99000000953674
458,1704980460107.706915,32.861888885498,30,34.1290512084961,2,1.99000000953674
459,1704980460407.663017,32.861888885498,30,34.0784149169922,2,1.99000000953674
460,1704980460707.672768,32.861888885498,30,34.0227127075195,2,1.99000000953674
461,1704980461007.663755,34.7272605895996,30,33.9416961669922,2,1.99000000953674
462,1704980461307.663422,34.7272605895996,30,33.8859939575195,2,1.99000000953674
463,1704980461607.704115,34.7272605895996,30,33.8252334594727,2,1.99000000953674
464,1704980461907.667555,35.7415161132813,30,33.7644691467285,2,1.99000000953674
465,1704980462207.699484,35.7415161132813,30,33.6631965637207,2,1.99000000953674
466,1704980462507.664897,35.7415161132813,30,33.5872421264648,2,1.99000000953674
467,1704980462807.649457,35.7415161132813,30,33.5011558532715,2,1.99000000953674
468,1704980463107.652422,36.371524810791,30,33.4049453735352,2,1.99000000953674
469,1704980463407.695830,36.371524810791,30,33.2935485839844,2,1.99000000953674
470,1704980463707.652057,36.371524810791,30,33.0960655212402,2,1.99000000953674
471,1704980464007.648870,37.8141593933105,30,32.9542808532715,2,1.99000000953674
472,1704980464307.689222,37.8141593933105,30,32.8023719787598,2,1.99000000953674
473,1704980464607.707617,37.8141593933105,30,32.6453971862793,2,1.99000000953674
474,1704980464907.654684,40.2197341918945,30,32.4225997924805,2,1.99000000953674
475,1704980465207.653857,40.2197341918945,30,32.2757530212402,2,1.99000000953674
476,1704980465507.673070,40.2197341918945,30,32.1339683532715,2,1.99000000953674
477,1704980465807.698782,40.2197341918945,30,31.9972515106201,2,1.99000000953674
478,1704980466107.654515,41.9359855651855,30,31.85546875,2,1.99000000953674
479,1704980466407.650937,41.9359855651855,30,31.6427955627441,2,1.99000000953674
480,1704980466707.656662,41.9359855651855,30,31.4959506988525,2,1.99000000953674
481,1704980467007.668328,42.9337844848633,30,31.3491020202637,2,2
482,1704980467307.655235,42.9337844848633,30,31.197193145752,2,2
483,1704980467607.652177,42.9337844848633,30,30.979455947876,2,1.99000000953674
484,1704980467907.648324,44.2166900634766,30,30.8477993011475,2,1.99000000953674
485,1704980468207.672470,44.2166900634766,30,30.7212104797363,2,2
486,1704980468507.651382,44.2166900634766,30,30.6047458648682,2,2
487,1704980468807.672435,44.2166900634766,30,30.5085353851318,2,2
488,1704980469107.647817,44.8587112426758,30,30.3971347808838,2,2
489,1704980469407.654177,44.8587112426758,30,30.3414344787598,2,2
490,1704980469707.653368,44.8587112426758,30,30.295862197876,2,2
491,1704980470007.653155,43.8919372558594,30,30.2604160308838,2,2.00999999046326
492,1704980470307.658195,43.8919372558594,30,30.2199077606201,2,2.00999999046326
493,1704980470607.648590,43.8919372558594,30,30.1945896148682,2,2.00999999046326
494,1704980470907.655248,42.3354377746582,30,30.1642055511475,2,2.00999999046326
495,1704980471207.652377,42.3354377746582,30,30.133825302124,2,2.00999999046326
496,1704980471507.672862,42.3354377746582,30,30.103443145752,2,2.00999999046326
497,1704980471807.654635,42.3354377746582,30,30.052806854248,2,2.00999999046326
498,1704980472107.697297,41.7272644042969,30,30.0173606872559,2,2.01999998092651
499,1704980472407.655035,41.7272644042969,30,29.9819145202637,2,2.01999998092651
500,1704980472707.665168,41.7272644042969,30,29.9565982818604,2,2.00999999046326
501,1704980473007.655044,41.8130416870117,30,29.9211521148682,2,2.00999999046326
502,1704980473307.663262,41.8130416870117,30,29.8958339691162,2,2.00999999046326
503,1704980473607.653284,41.8130416870117,30,29.8705139160156,2,2.00999999046326
504,1704980473907.670497,41.8077583312988,30,29.8502597808838,2,2.00999999046326
505,1704980474207.652910,41.8077583312988,30,29.8249416351318,2,2.00999999046326
506,1704980474507.653604,41.8077583312988,30,29.7894954681396,2,2
507,1704980474807.653684,41.8077583312988,30,29.7641792297363,2,2
508,1704980475107.650848,41.9017906188965,30,29.748987197876,2,2
509,1704980475407.665404,41.9017906188965,30,29.7388610839844,2,2
510,1704980475707.653022,41.9017906188965,30,29.748987197876,2,2.00999999046326
511,1704980476007.659030,41.7974510192871,30,29.7641792297363,2,2.00999999046326
512,1704980476307.658924,41.7974510192871,30,29.7894954681396,2,2.00999999046326
513,1704980476607.649755,41.7974510192871,30,29.8249416351318,2,2.00999999046326
514,1704980476907.654648,40.7001800537109,30,29.8654518127441,2,2.00999999046326
515,1704980477207.653568,40.7001800537109,30,29.9363422393799,2,2.00999999046326
516,1704980477507.679817,40.7001800537109,30,29.9869785308838,2,2.00999999046326
517,1704980477807.649195,40.7001800537109,30,30.0325527191162,2,2.00999999046326
518,1704980478107.690444,39.193042755127,30,30.0831890106201,2,2.00999999046326
519,1704980478407.689195,39.193042755127,30,30.1692714691162,2,2.00999999046326
520,1704980478707.662355,39.193042755127,30,30.2300357818604,2,2.00999999046326
521,1704980479007.654750,38.0220680236816,30,30.2907981872559,2,2.01999998092651
522,1704980479307.686768,38.0220680236816,30,30.3566265106201,2,2.01999998092651
523,1704980479607.657488,38.0220680236816,30,30.4275169372559,2,2.00999999046326
524,1704980479907.653675,36.8506164550781,30,30.5338535308838,2,2.00999999046326
525,1704980480207.662555,36.8506164550781,30,30.6047458648682,2,2.00999999046326
526,1704980480507.656124,36.8506164550781,30,30.6705722808838,2,2.01999998092651
527,1704980480807.666177,36.8506164550781,30,30.7313365936279,2,2.03999996185303
528,1704980481107.658088,35.7477493286133,30,30.8123569488525,2,2.03999996185303
529,1704980481407.687422,35.7477493286133,30,30.8579292297363,2,2.04999995231628
530,1704980481707.673670,35.7477493286133,30,30.8984375,2,2.03999996185303
531,1704980482007.652862,35.3737373352051,30,30.9288196563721,2,2.03999996185303
532,1704980482307.658937,35.3737373352051,30,30.9592018127441,2,2.03999996185303
533,1704980482607.695030,35.3737373352051,30,30.9997100830078,2,2.02999997138977
534,1704980482907.662617,35.6250495910645,30,31.0250282287598,2,2.01999998092651
535,1704980483207.652217,35.6250495910645,30,31.0452842712402,2,2
536,1704980483507.656657,35.6250495910645,30,31.0655384063721,2,2
537,1704980483807.688550,35.6250495910645,30,31.0959205627441,2,2
538,1704980484107.673022,35.7543525695801,30,31.116174697876,2,1.99000000953674
539,1704980484407.670524,35.7543525695801,30,31.1263027191162,2,1.99000000953674
540,1704980484707.673302,35.7543525695801,30,31.1313667297363,2,1.99000000953674
541,1704980485007.666550,35.7915115356445,30,31.1364288330078,2,2
542,1704980485307.672888,35.7915115356445,30,31.1364288330078,2,2
543,1704980485607.675044,35.7915115356445,30,31.1263027191162,2,2.00999999046326
544,1704980485907.691235,36.1229209899902,30,31.1111106872559,2,2.00999999046326
545,1704980486207.659804,36.1229209899902,30,31.0857944488525,2,2
546,1704980486507.677382,36.1229209899902,30,31.0452842712402,2,2.00999999046326
547,1704980486807.664697,36.1229209899902,30,31.0149021148682,2,2.00999999046326
548,1704980487107.656488,36.8977584838867,30,30.9895839691162,2,2.00999999046326
549,1704980487407.662177,36.8977584838867,30,30.9693298339844,2,2.00999999046326
550,1704980487707.712155,36.8977584838867,30,30.954137802124,2,2.00999999046326
551,1704980488007.653217,37.4013175964355,30,30.9440097808838,2,2.00999999046326
552,1704980488307.655035,37.4013175964355,30,30.9389457702637,2,2.00999999046326
553,1704980488607.653510,37.4013175964355,30,30.9338836669922,2,2.00999999046326
554,1704980488907.654364,37.0301971435547,30,30.9288196563721,2,2.01999998092651
555,1704980489207.670457,37.0301971435547,30,30.8984375,2,2.01999998092651
556,1704980489507.650982,37.0301971435547,30,30.8579292297363,2,2.01999998092651
557,1704980489807.675528,37.0301971435547,30,30.8022270202637,2,2.01999998092651
558,1704980490107.664115,37.1260223388672,30,30.7313365936279,2,2.02999997138977
559,1704980490407.653830,37.1260223388672,30,30.6553821563721,2,2.02999997138977
560,1704980490707.648710,37.1260223388672,30,30.543981552124,2,2.03999996185303
561,1704980491007.663728,38.8603858947754,30,30.4781532287598,2,2.02999997138977
562,1704980491307.652204,38.8603858947754,30,30.4275169372559,2,2.01999998092651
563,1704980491607.686715,38.8603858947754,30,30.376880645752,2,2.01999998092651
564,1704980491907.647208,39.9047088623047,30,30.3211803436279,2,2.00999999046326
565,1704980492207.662364,39.9047088623047,30,30.295862197876,2,2.01999998092651
566,1704980492507.651870,39.9047088623047,30,30.2806701660156,2,2.00999999046326
567,1704980492807.670670,39.9047088623047,30,30.2604160308838,2,2.00999999046326
568,1704980493107.656022,39.4905166625977,30,30.2350978851318,2,2.01999998092651
569,1704980493407.654257,39.4905166625977,30,30.1996517181396,2,2.01999998092651
570,1704980493707.673310,39.4905166625977,30,30.1743354797363,2,2.01999998092651
571,1704980494007.652204,39.0643463134766,30,30.1490173339844,2,2.00999999046326
572,1704980494307.658542,39.0643463134766,30,30.1186332702637,2,2.00999999046326
573,1704980494607.671968,39.0643463134766,30,30.0882530212402,2,2.00999999046326
574,1704980494907.653075,39.1466407775879,30,30.0730609893799,2,2.00999999046326
575,1704980495207.653035,39.1466407775879,30,30.0578708648682,2,2.00999999046326
576,1704980495507.657822,39.1466407775879,30,30.0477428436279,2,2.01999998092651
577,1704980495807.653648,39.1466407775879,30,30.0325527191162,2,2.01999998092651
578,1704980496107.649497,38.9975166320801,30,30.0072326660156,2,2.01999998092651
579,1704980496407.653875,38.9975166320801,30,29.9819145202637,2,2.01999998092651
580,1704980496707.684644,38.9975166320801,30,29.9515342712402,2,2.01999998092651
581,1704980497007.653902,39.1004257202148,30,29.9110240936279,2,2.00999999046326
582,1704980497307.660822,39.1004257202148,30,29.8502597808838,2,1.99000000953674
583,1704980497607.653284,39.1004257202148,30,29.8097515106201,2,1.9799998998642
584,1704980497907.653937,39.9328422546387,30,29.7692413330078,2,1.9799998998642
585,1704980498207.652977,39.9328422546387,30,29.7337951660156,2,1.9799998998642
586,1704980498507.647670,39.9328422546387,30,29.7084770202637,2,1.99000000953674
587,1704980498807.705804,39.9328422546387,30,29.6831607818604,2,1.99000000953674
588,1704980499107.653622,40.4826316833496,30,29.6730327606201,2,1.99000000953674
589,1704980499407.654604,40.4826316833496,30,29.6629047393799,2,1.99000000953674
590,1704980499707.652004,40.4826316833496,30,29.6527767181396,2,1.99000000953674
591,1704980500007.668275,40.1285591125488,30,29.6375865936279,2,1.9799998998642
592,1704980500307.685915,40.1285591125488,30,29.6173305511475,2,1.9799998998642
593,1704980500607.653928,40.1285591125488,30,29.5920143127441,2,1.9799998998642
594,1704980500907.657310,40.109317779541,30,29.5515041351318,2,1.9799998998642
595,1704980501207.656955,40.109317779541,30,29.505931854248,2,1.9799998998642
596,1704980501507.679457,40.109317779541,30,29.4299774169922,2,1.9799998998642
597,1704980501807.648675,40.109317779541,30,29.3742771148682,2,1.9799998998642
598,1704980502107.654502,41.1876449584961,30,29.3084506988525,2,1.9799998998642
599,1704980502407.662888,41.1876449584961,30,29.2375583648682,2,1.9799998998642
600,1704980502707.652257,41.1876449584961,30,29.12109375,2,1.9799998998642
601,1704980503007.679715,42.7768783569336,30,29.040075302124,2,1.9799998998642
602,1704980503307.685862,42.7768783569336,30,28.959056854248,2,1.9799998998642
603,1704980503607.684328,42.7768783569336,30,28.8780384063721,2,1.9799998998642
604,1704980503907.677915,44.4683303833008,30,28.8071479797363,2,1.9799998998642
605,1704980504207.655577,44.4683303833008,30,28.7109375,2,1.9799998998642
606,1704980504507.651764,44.4683303833008,30,28.6704292297363,2,1.99000000953674
607,1704980504807.665488,44.4683303833008,30,28.6501731872559,2,1.99000000953674
608,1704980505107.650115,45.1641616821289,30,28.6501731872559,2,1.99000000953674
609,1704980505407.696284,45.1641616821289,30,28.6754913330078,2,1.99000000953674
610,1704980505707.668115,45.1641616821289,30,28.7008094787598,2,1.9799998998642
611,1704980506007.658088,43.8373413085938,30,28.7261295318604,2,1.9799998998642
612,1704980506307.658924,43.8373413085938,30,28.7514457702637,2,1.9799998998642
613,1704980506607.647688,43.8373413085938,30,28.7767639160156,2,1.9799998998642
614,1704980506907.655150,42.2713432312012,30,28.8172740936279,2,1.9799998998642
615,1704980507207.652355,42.2713432312012,30,28.8527202606201,2,1.99000000953674
616,1704980507507.697737,42.2713432312012,30,28.8932285308838,2,1.99000000953674
617,1704980507807.659742,42.2713432312012,30,28.9388027191162,2,1.99000000953674
618,1704980508107.684777,41.4807167053223,30,29.0147571563721,2,1.99000000953674
619,1704980508407.654350,41.4807167053223,30,29.0856475830078,2,1.99000000953674
620,1704980508707.653848,41.4807167053223,30,29.1616020202637,2,1.99000000953674
621,1704980509007.667528,40.292667388916,30,29.2527484893799,2,1.99000000953674
622,1704980509307.665128,40.292667388916,30,29.3489589691162,2,1.99000000953674
623,1704980509607.665528,40.292667388916,30,29.5008678436279,2,1.99000000953674
624,1704980509907.666635,38.3535919189453,30,29.6072044372559,2,2
625,1704980510207.663564,38.3535919189453,30,29.7135410308838,2,2
626,1704980510507.664262,38.3535919189453,30,29.8249416351318,2,2
627,1704980510807.681302,38.3535919189453,30,29.9819145202637,2,2
628,1704980511107.665822,36.4376907348633,30,30.0730609893799,2,2
629,1704980511407.661555,36.4376907348633,30,30.159143447876,2,2
630,1704980511707.666955,36.4376907348633,30,30.240161895752,2,2
631,1704980512007.690795,35.4455528259277,30,30.3211803436279,2,2.00999999046326
632,1704980512307.708697,35.4455528259277,30,30.4427089691162,2,2.00999999046326
633,1704980512607.661524,35.4455528259277,30,30.5287895202637,2,2.00999999046326
634,1704980512907.655902,35.0462226867676,30,30.6148719787598,2,2.00999999046326
635,1704980513207.651395,35.0462226867676,30,30.706018447876,2,2.00999999046326
636,1704980513507.667195,35.0462226867676,30,30.8477993011475,2,2.00999999046326
637,1704980513807.672795,35.0462226867676,30,30.9490756988525,2,2.00999999046326
638,1704980514107.688755,34.0581359863281,30,31.0554103851318,2,2.00999999046326
639,1704980514407.656008,34.0581359863281,30,31.1617469787598,2,2.02999997138977
640,1704980514707.693764,34.0581359863281,30,31.2680854797363,2,2.02999997138977
641,1704980515007.660857,32.5743446350098,30,31.419994354248,2,2.03999996185303
642,1704980515307.675150,32.5743446350098,30,31.5060768127441,2,2.03999996185303
643,1704980515607.653982,32.5743446350098,30,31.5769672393799,2,2.04999995231628
644,1704980515907.707622,31.4682922363281,30,31.637731552124,2,2.05999994277954
645,1704980516207.651795,31.4682922363281,30,31.693431854248,2,2.05999994277954
646,1704980516507.656977,31.4682922363281,30,31.7136859893799,2,2.05999994277954
647,1704980516807.659337,31.4682922363281,30,31.7288780212402,2,2.03999996185303
648,1704980517107.661230,31.9908123016357,30,31.7288780212402,2,2.01999998092651
649,1704980517407.657075,31.9908123016357,30,31.7288780212402,2,2.00999999046326
650,1704980517707.656102,31.9908123016357,30,31.71875,2,2.00999999046326
651,1704980518007.654635,33.3194351196289,30,31.7136859893799,2,2.00999999046326
652,1704980518307.679710,33.3194351196289,30,31.7086219787598,2,2.00999999046326
653,1704980518607.649408,33.3194351196289,30,31.7035579681396,2,2.01999998092651
654,1704980518907.667390,34.0676956176758,30,31.6883678436279,2,2.00999999046326
655,1704980519207.704977,34.0676956176758,30,31.6731777191162,2,2.01999998092651
656,1704980519507.656777,34.0676956176758,30,31.6579856872559,2,2.01999998092651
657,1704980519807.708933,34.0676956176758,30,31.6326694488525,2,2.01999998092651
658,1704980520107.652790,34.3805198669434,30,31.607349395752,2,2.01999998092651
659,1704980520407.665728,34.3805198669434,30,31.5516490936279,2,2.01999998092651
660,1704980520707.667990,34.3805198669434,30,31.5060768127441,2,2.01999998092651
661,1704980521007.676684,34.9680137634277,30,31.4503765106201,2,2.01999998092651
662,1704980521307.658164,34.9680137634277,30,31.389612197876,2,2.02999997138977
663,1704980521607.656990,34.9680137634277,30,31.2782115936279,2,2.02999997138977
664,1704980521907.655497,36.2142486572266,30,31.197193145752,2,2.02999997138977
665,1704980522207.675217,36.2142486572266,30,31.116174697876,2,2.02999997138977
