Sample,X(ms) [09.01.2024 15:03:56 846 UTC],"ExecutePWM_DB.tempAfterScaled"
15476,1704812639006.600190,13.0642366409302
15477,1704812639016.616763,13.0642366409302
15478,1704812639026.599777,13.0642366409302
15479,1704812639036.599443,13.0642366409302
15480,1704812639046.598963,13.0642366409302
15481,1704812639056.603715,13.0642366409302
15482,1704812639066.607301,13.0642366409302
15483,1704812639076.597043,13.0642366409302
15484,1704812639086.598163,13.0642366409302
15485,1704812639096.599990,13.0642366409302
15486,1704812639106.610283,13.0642366409302
15487,1704812639116.598235,13.0642366409302
15488,1704812639126.599510,13.0642366409302
15489,1704812639136.598657,13.0642366409302
15490,1704812639146.596857,13.0642366409302
15491,1704812639156.595368,13.0642366409302
15492,1704812639166.598341,13.0642366409302
15493,1704812639176.597243,13.0642366409302
15494,1704812639186.596448,13.0642366409302
15495,1704812639196.596603,13.0642366409302
15496,1704812639206.599403,13.0642366409302
15497,1704812639216.595688,13.0642366409302
15498,1704812639226.621155,13.0642366409302
15499,1704812639236.598843,13.0642366409302
15500,1704812639246.593688,13.0642366409302
15501,1704812639256.598137,13.0642366409302
15502,1704812639266.594030,13.0642366409302
15503,1704812639276.597688,13.0642366409302
15504,1704812639286.599888,13.0642366409302
15505,1704812639296.596355,13.0642366409302
15506,1704812639306.596510,13.0642366409302
15507,1704812639316.597243,13.0642366409302
15508,1704812639326.599897,13.0642366409302
15509,1704812639336.598408,13.0642366409302
15510,1704812639346.598221,13.0642366409302
15511,1704812639356.597390,13.0591726303101
15512,1704812639366.590577,13.0591726303101
15513,1704812639376.600715,13.0591726303101
15514,1704812639386.596617,13.0591726303101
15515,1704812639396.595995,13.0591726303101
15516,1704812639406.599923,13.0591726303101
15517,1704812639416.595097,13.0591726303101
15518,1704812639426.598870,13.0591726303101
15519,1704812639436.593803,13.0591726303101
15520,1704812639446.599150,13.0591726303101
15521,1704812639456.614603,13.0591726303101
15522,1704812639466.596043,13.0591726303101
15523,1704812639476.594435,13.0591726303101
15524,1704812639486.597995,13.0591726303101
15525,1704812639496.618181,13.0591726303101
15526,1704812639506.596168,13.0591726303101
15527,1704812639516.597675,13.0591726303101
15528,1704812639526.598537,13.0591726303101
15529,1704812639536.628755,13.0591726303101
15530,1704812639546.627968,13.0591726303101
15531,1704812639556.610550,13.0591726303101
15532,1704812639566.597461,13.0591726303101
15533,1704812639576.598968,13.0591726303101
15534,1704812639586.620483,13.0591726303101
